timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-03-01 09:30:00,NVDA,SELL,29.0,181.42191950373507,180.38365545964288,-30.10965727867344,9969.8903427213
2025-03-01 09:31:00,MSFT,BUY,182.0,2484.9298821289417,2485.1304804359424,36.50889187413577,10006.3992345954
2025-03-01 09:32:00,NFLX,BUY,38.0,396.9754621379618,396.99371834948977,0.6937360380622977,10007.09297063352
2025-03-01 09:33:00,NVDA,BUY,76.0,1773.306824263329,1771.6857093386564,-123.20473427511843,9883.8882363584
2025-03-01 09:34:00,NVDA,BUY,,3243.2426771789565,3241.9185754599193,,9770.990035322608
2025-03-01 09:35:00,AMZN,BUY,107.0,307.25658214541727,307.5059326395595,26.680502873217563,9797.6705381958
2025-03-01 09:36:00,AAPL,SELL,37.0,2711.3425278403706,2711.2908212173784,-1.9131450507129557,9795.75739314509
2025-03-01 09:37:00,AMZN,SELL,1.0,3300.9517130300687,3301.690546689576,0.738833659507236,9796.4962268046
2025-03-01 09:38:00,AAPL,BUY,83.0,3289.01006309034,3291.029004773067,167.5721596663425,9964.06838647094
2025-03-01 09:39:00,AAPL,BUY,8.0,1182.8166978862394,1183.0031737535335,1.4918069383529655,9965.56019340929
2025-03-01 09:40:00,MSFT,SELL,121.0,2398.0175179382154,2394.430348213433,-434.04753669869433,9531.5126567106
2025-03-01 09:41:00,GOOG,SELL,15.0,2314.489157539023,2314.6094831439973,1.8048840746155292,9533.31754078522
2025-03-01 09:42:00,NVDA,SELL,76.0,1561.7017923113767,1561.8507893190185,11.323772580777586,9544.641313366
2025-03-01 09:43:00,NFLX,BUY,78.0,1593.8158684953166,1594.7898885605173,75.97356508565053,9620.6148784517
2025-03-01 09:44:00,TSLA,SELL,186.0,3077.5898473774573,3079.394819747176,335.72486076765927,9956.3397392194
2025-03-01 09:45:00,AMZN,SELL,89.0,1426.0409704293459,1426.780373879832,65.80690709326996,10022.1466463127
2025-03-01 09:46:00,TSLA,SELL,165.0,3464.7387614691165,3458.9503131921497,-955.0939656995297,9067.0526806132
2025-03-01 09:47:00,MSFT,SELL,98.0,356.1414019340886,355.44166339103225,-68.57437721952283,8998.4783033935
2025-03-01 09:48:00,MSFT,SELL,82.0,630.3678399008397,630.1224272900026,-20.123834088641615,8978.35446930486
2025-03-01 09:49:00,,SELL,43.0,733.6101134020945,731.6704493613934,-83.40555375014867,8894.9489155547
2025-03-01 09:50:00,NVDA,SELL,137.0,875.5126007709821,877.123452298211,220.68665923035576,9115.63557478506
2025-03-01 09:51:00,AAPL,BUY,21.0,554.5078366044265,554.9960989311561,10.253508861320938,9125.88908364638
2025-03-01 09:52:00,NVDA,BUY,196.0,3314.80340858423,3315.5492389140577,146.18274464621754,9272.0718282926
2025-03-01 09:53:00,MSFT,SELL,179.0,208.07245131812203,209.01372218396227,168.4874849854026,9440.559313278
2025-03-01 09:54:00,MSFT,BUY,115.0,1157.1786312044608,1155.2844945858976,-217.8257111347625,9222.73360214324
