timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-03-01 09:30:00,AMZN,BUY,101.0,3181.996262450629,3183.367847907096,138.53013110317443,-35346.411202211
2025-03-01 09:30:10,NVDA,BUY,69.0,2542.2104939290925,2540.3286596486005,-129.84656535395197,-35476.2577675648
2025-03-01 09:30:20,NFLX,BUY,63.0,666.0183734013029,665.6542615693857,-22.939045410788935,-35499.1968129756
2025-03-01 09:30:30,AAPL,SELL,184.0,1063.4480692912311,1063.5364637514244,16.264580675564503,-35482.93223229997
2025-03-01 09:30:40,MSFT,BUY,122.0,2374.1450724976467,2375.5803010633435,175.09788501502044,-35307.83434728495
2025-03-01 09:30:50,TSLA,SELL,91.0,1028.9348738408362,1030.3130649194845,125.41538815699914,-35182.41895912795
2025-03-01 09:31:00,GOOG,BUY,108.0,2158.3234106237996,2159.140293583944,88.22335969561027,-35094.195599432336
2025-03-01 09:31:10,TSLA,BUY,190.0,2985.1275771496257,2984.3057607041255,-156.14512464503605,-35250.34072407737
2025-03-01 09:31:20,GOOG,SELL,162.0,447.60815236023416,449.6078188186844,323.94596626893815,-34926.3947578084
2025-03-01 09:31:30,AMZN,SELL,177.0,309.64360367591763,308.88600045754464,-134.0957696520196,-35060.49052746042
2025-03-01 09:31:40,AMZN,BUY,141.0,1383.7008635289906,1383.415393752721,-40.25123845400867,-35100.74176591443
2025-03-01 09:31:50,AMZN,SELL,189.0,3258.682997915589,3255.9888061336333,-509.2022467896559,-35609.9440127041
2025-03-01 09:32:00,NVDA,SELL,39.0,2510.893440163054,2511.539084395442,25.18012506312789,-35584.76388764098
2025-03-01 09:32:10,MSFT,BUY,148.0,745.3585061805961,745.9114988535156,81.84291559207986,-35502.9209720489
2025-03-01 09:32:20,AMZN,SELL,173.0,2799.8057812221127,2800.8885301628407,187.31556674593094,-35315.60540530297
2025-03-01 09:32:30,MSFT,SELL,105.0,3150.0138305090973,3151.7047239256117,177.54380873401487,-35138.06159656896
2025-03-01 09:32:40,TSLA,BUY,38.0,723.2046520763167,723.6587509213642,17.255756111804885,-35120.80584045715
2025-03-01 09:32:50,GOOG,SELL,114.0,3004.510967403125,3004.378752825819,-15.072461812890651,-35135.87830227004
2025-03-01 09:33:00,NFLX,SELL,159.0,693.7480674913985,691.6828780493377,-328.3651212876738,-35464.2434235577
2025-03-01 09:33:10,AMZN,BUY,148.0,2196.459088894533,2195.1961773183343,-186.91091327742288,-35651.15433683513
2025-03-01 09:33:20,TSLA,SELL,32.0,3111.787733296262,3110.9978827998216,-25.275215886096703,-35676.42955272122
2025-03-01 09:33:30,NFLX,BUY,98.0,3351.6640206605957,3352.093626835334,42.10140512434191,-35634.3281475969
2025-03-01 09:33:40,NFLX,BUY,159.0,1890.7358953177472,1892.5302258776182,285.2985590194912,-35349.02958857741
2025-03-01 09:33:50,MSFT,SELL,71.0,2807.4673120273133,2807.403868696572,-4.504476482638893,-35353.53406506005
2025-03-01 09:34:00,AMZN,BUY,93.0,1489.039005250314,1488.487454718136,-51.294199492553844,-35404.82826455261
2025-03-01 09:34:10,AMZN,BUY,95.0,1723.1522380744052,1725.5038592067378,223.4040075716007,-35181.42425698101
2025-03-01 09:34:20,NVDA,BUY,174.0,369.5456931661843,370.0404644322836,86.09020030127681,-35095.3340566797
2025-03-01 09:34:30,GOOG,SELL,114.0,2670.204515688804,2668.4619408748686,-198.65352878862814,-35293.98758546833
2025-03-01 09:34:40,AAPL,SELL,3.0,1820.4822099523226,1817.5059997567125,-8.928630586830195,-35302.91621605516
2025-03-01 09:34:50,NVDA,SELL,163.0,1684.8150960030416,1688.4098866006912,585.9508674168742,-34716.96534863828
2025-03-01 09:35:00,AAPL,,33.0,2497.1701076277477,2495.023498840248,-70.83808998748827,-34787.80343862577
2025-03-01 09:35:10,AMZN,SELL,28.0,3061.6124883965003,3063.40614676388,50.222434286626594,-34737.58100433915
2025-03-01 09:35:20,MSFT,SELL,76.0,1017.82457034806,1013.9347663876646,-295.6251009900502,-35033.2061053292
2025-03-01 09:35:30,GOOG,BUY,103.0,3447.609732068359,3444.4673605288813,-323.66426856619364,-35356.87037389539
2025-03-01 09:35:40,GOOG,BUY,60.0,1837.1561906971153,1837.0284831151673,-7.662454916880961,-35364.53282881227
2025-03-01 09:35:50,MSFT,BUY,87.0,1502.426277628026,1504.2382544516386,157.64198365430207,-35206.89084515797
2025-03-01 09:36:00,GOOG,SELL,144.0,675.6514150274667,674.8303304316361,-118.23618179960613,-35325.1270269576
2025-03-01 09:36:10,AAPL,BUY,141.0,1158.692431889675,1159.8745090826744,166.67288421292756,-35158.4541427447
2025-03-01 09:36:20,AMZN,SELL,190.0,3386.5375087330585,3389.2180988862187,509.31212910043996,-34649.1420136443
