timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-03-01 09:30:00,NFLX,SELL,4.0,1754.2560657339843,1756.0972839206006,7.364872746465153,10007.3648727465
2025-03-01 09:31:00,NVDA,BUY,36.0,1294.3103418670944,1295.917635224856,57.86256087941729,10065.22743362592
2025-03-01 09:32:00,AMZN,BUY,178.0,1966.2724934208509,1969.666302489889,604.0980142887765,10669.32544791466
2025-03-01 09:33:00,NFLX,SELL,131.0,2536.847036885663,2535.1558120175596,-221.55045772153107,10447.774990193127
2025-03-01 09:34:00,TSLA,SELL,1.0,915.8562134054977,915.0316449005635,-0.8245685049341773,10446.950421688194
2025-03-01 09:35:00,AMZN,BUY,17.0,591.9385843197384,589.4198672666482,-42.81818990253339,10404.132231785661
2025-03-01 09:36:00,AMZN,BUY,199.0,1009.284768073687,1006.2898782732909,-595.9830702788229,9808.149161506837
2025-03-01 09:37:00,NFLX,BUY,62.0,56.08297773407398,55.99434692522233,-5.495110148802127,9802.654051358035
2025-03-01 09:38:00,MSFT,BUY,48.0,464.0446965639435,464.58183958072857,25.782864805683857,9828.436916163719
2025-03-01 09:39:00,TSLA,BUY,62.0,2640.3647547178534,2641.3754750795647,62.6646624260984,9891.101578589818
2025-03-01 09:40:00,NFLX,SELL,69.0,818.6836062809838,817.2890424226705,-96.22490622361704,9794.876672366201
2025-03-01 09:41:00,TSLA,BUY,147.0,3480.3337366239334,3479.5076335674134,-121.43714930843544,9673.439523057765
2025-03-01 09:42:00,TSLA,BUY,103.0,629.0187487085916,630.7122268386714,174.42824739822197,9847.867770455987
2025-03-01 09:43:00,AMZN,SELL,110.0,2771.2624187009524,2768.3414045654526,-321.31155490496894,9526.556215551018
2025-03-01 09:44:00,NVDA,BUY,162.0,2482.403427798094,2482.4287798112955,4.107026138631227,9530.66324168965
2025-03-01 09:45:00,TSLA,BUY,177.0,1161.3558927162615,1163.9677755160128,462.30325555599006,9992.96649724564
2025-03-01 09:46:00,GOOG,SELL,175.0,1191.05004530258,1190.518837602141,-92.96134757681216,9900.005149668827
2025-03-01 09:47:00,AMZN,BUY,91.0,1994.2529543365108,1993.4106311904316,-76.65140629321195,9823.35374337561
2025-03-01 09:48:00,MSFT,SELL,114.0,2990.6906363148264,2993.1763043199135,283.36615257992526,10106.71989595554
2025-03-01 09:49:00,NVDA,BUY,178.0,1382.3449572121522,1379.517489917631,-503.2891784247481,9603.430717530793
2025-03-01 09:50:00,GOOG,BUY,89.0,261.0705891685026,259.4625320915305,-143.1170798505171,9460.313637680276
2025-03-01 09:51:00,GOOG,BUY,154.0,1341.7461603129238,1340.2149487818963,-235.80657577824513,9224.50706190203
